EmpID,ProjectID,DateFrom,DateTo
107,102,2012-08-05,2013-01-07
107,105,2023-09-15,2024-01-16
104,106,2016-12-23,2017-07-07
102,105,2012-08-12,2013-02-08
102,101,2011-11-07,2012-05-16
105,107,2013-02-01,2013-07-08
101,104,2015-12-05,2016-05-07
103,110,2015-12-08,2016-06-02
107,103,2014-12-03,2015-06-13
107,105,2020-12-26,2021-05-09
103,105,2018-10-28,2019-02-14
104,102,2019-07-12,2019-11-11
103,107,2018-02-22,2018-07-11
108,101,2021-08-24,2022-01-21
104,102,2011-04-22,2011-12-05
105,108,2011-01-08,2011-06-01
108,103,2017-02-24,2017-06-26
106,106,2023-03-01,2023-09-01
105,103,2013-10-18,2014-03-16
108,106,2017-12-10,2018-06-01
106,109,2016-12-19,2017-06-01
105,104,2016-07-27,2017-01-07
102,108,2022-09-08,2023-03-10
103,109,2014-04-11,2014-08-29
110,103,2010-08-19,2011-01-12
104,105,2015-05-18,2015-10-16
101,104,2010-05-19,2010-10-20
105,101,2013-01-19,2013-08-12
107,102,2021-05-22,2021-09-30
109,102,2019-07-01,2019-12-19
106,109,2014-10-30,2015-03-17
108,103,2021-01-22,2021-07-18
102,106,2011-07-13,2012-01-07
109,110,2016-10-05,2017-01-10
106,110,2022-01-13,2022-07-19
106,108,2012-01-11,2012-06-08
106,105,2012-03-26,2012-09-04
102,103,2017-11-28,2018-04-19
109,101,2023-07-27,2024-01-21
109,101,2022-10-30,2023-05-10
102,106,2018-04-27,2018-09-06
109,110,2021-03-03,2021-06-15
109,101,2023-07-08,2023-11-29
102,108,2013-09-21,2014-03-14
102,106,2013-03-17,2013-07-21
105,103,2023-08-04,2024-01-29
106,109,2017-01-07,2017-05-31
101,109,2023-02-11,2023-06-23
101,105,2012-12-04,2013-06-04
103,109,2021-03-01,2021-08-24
110,110,2010-08-24,2011-02-11
101,108,2017-07-06,2018-01-02
109,109,2017-08-22,2018-03-25
103,107,2013-09-10,2014-02-14
101,106,2017-06-11,2017-10-07
108,101,2016-07-24,2017-01-11
109,104,2023-01-03,2023-04-20
107,103,2012-09-17,2013-03-30
103,107,2023-12-22,2024-06-16
101,101,2021-09-03,2022-02-04
101,105,2018-04-23,2018-09-13
104,107,2011-12-08,2012-06-15
106,105,2012-02-23,2012-10-08
101,109,2016-02-12,2016-08-11
106,101,2016-09-10,2017-02-14
104,110,2011-10-08,2012-03-29
101,102,2013-08-12,2014-01-04
108,110,2016-04-16,2016-11-15
101,101,2023-01-09,2023-06-29
106,107,2017-12-29,2018-06-23
105,110,2010-12-09,2011-05-22
110,101,2014-02-13,2014-06-08
104,103,2014-09-01,2015-02-19
110,101,2019-07-27,2020-02-12
101,103,2010-11-12,2011-06-13
107,110,2014-06-29,2014-12-22
102,105,2016-01-31,2016-06-09
103,110,2018-11-05,2019-05-10
107,107,2013-03-27,2013-10-02
101,102,2014-06-10,2014-12-05
106,105,2012-09-11,2013-03-15
108,106,2020-03-24,2020-10-01
101,109,2017-11-22,2018-05-03
110,106,2012-07-17,2012-11-29
101,108,2017-10-14,2018-01-27
104,109,2010-05-11,2010-10-08
110,108,2021-07-31,2021-10-20
108,103,2010-06-21,2010-10-20
106,102,2011-10-03,2012-02-19
105,105,2020-08-28,2021-04-15
105,110,2014-11-11,2015-04-27
104,104,2022-12-21,2023-06-03
102,103,2010-05-05,2010-08-31
106,105,2021-06-02,2021-11-15
104,107,2015-04-21,2015-10-25
110,109,2015-09-24,2016-02-16
105,101,2018-10-13,2019-01-27
109,110,2017-05-05,2017-09-07
105,109,2017-07-27,2018-01-04
108,109,2019-04-17,2019-08-29
101,104,2011-08-23,2012-01-29
105,108,2015-11-11,2016-05-14
108,101,2017-10-04,2018-04-06
108,109,2010-07-04,2011-01-25
101,109,2016-09-09,2017-01-28
110,106,2014-10-30,2015-04-07
101,106,2021-04-14,2021-08-15
110,106,2017-02-01,2017-06-23
110,101,2011-10-12,2012-04-24
110,101,2012-03-13,2012-09-23
107,107,2013-01-03,2013-07-11
109,107,2019-08-28,2020-02-06
109,102,2023-05-28,2023-12-13
110,103,2012-09-29,2013-02-05
109,106,2012-04-14,2012-10-11
109,105,2014-04-18,2014-09-11
104,103,2016-06-29,2016-11-19
102,102,2011-09-11,2012-02-12
107,104,2016-11-15,2017-05-07
108,105,2014-04-19,2014-10-26
102,110,2017-07-31,2017-12-30
105,102,2019-02-22,2019-08-04
105,107,2012-01-27,2012-08-04
110,108,2018-09-25,2019-02-03
104,101,2013-11-11,2014-06-16
108,109,2015-12-03,2016-06-08
104,105,2013-04-22,2013-10-19
107,108,2016-06-23,2017-01-07
107,105,2014-10-26,2015-05-13
102,104,2017-08-05,2018-01-24
101,104,2010-11-07,2011-05-21
108,106,2022-10-18,2023-03-11
103,106,2019-08-23,2020-02-03
107,103,2014-10-05,2015-03-28
108,108,2014-12-20,2015-05-25
103,106,2012-02-17,2012-07-04
110,108,2020-02-19,2020-08-10
104,110,2019-06-26,2019-12-04
106,103,2017-03-25,2017-08-21
107,103,2023-11-12,2024-03-11
105,103,2022-06-08,2022-11-13
110,101,2012-04-29,2012-09-04
106,101,2011-05-25,2011-10-31
104,103,2019-09-11,2020-02-03
108,109,2010-09-09,2010-12-15
101,106,2013-06-28,2014-01-10
102,105,2014-06-17,2014-10-10
101,110,2022-07-23,2022-12-25
108,102,2022-04-18,2022-10-30
105,108,2010-05-17,2010-12-01
103,101,2011-08-02,2012-02-15
108,108,2014-10-07,2015-04-26
107,106,2014-02-01,2014-07-21
105,101,2016-09-03,2017-04-12
103,103,2018-09-08,2019-02-06
108,105,2011-11-07,2012-03-23
103,107,2022-01-31,2022-06-23
107,110,2013-02-26,2013-06-14
109,102,2010-08-08,2011-01-19
105,106,2012-05-27,2012-10-16
108,108,2020-01-23,2020-06-29
103,103,2022-07-06,2022-12-28
105,106,2018-08-09,2019-01-09
107,109,2010-06-15,2010-10-14
103,108,2014-06-08,2014-10-29
105,104,2012-02-29,2012-08-30
104,107,2013-06-06,2013-10-30
110,107,2017-03-31,2017-09-25
105,102,2010-12-07,2011-05-25
110,110,2018-01-06,2018-07-26
107,103,2017-08-17,2017-12-28
110,102,2023-08-02,2023-12-24
106,101,2010-04-15,2010-09-28
102,107,2017-02-16,2017-05-31
105,107,2019-07-24,2020-01-12
102,103,2014-11-13,2015-04-10
105,104,2019-11-26,2020-07-22
108,108,2022-12-19,2023-05-10
103,107,2022-10-18,2023-05-14
102,107,2010-09-20,2011-02-04
103,102,2021-04-04,2021-09-24
105,109,2012-09-03,2013-03-15
110,108,2020-08-21,2021-02-24
106,109,2018-02-24,2018-08-04
109,105,2017-02-17,2017-07-12
105,108,2019-07-12,2020-02-02
101,103,2017-07-16,2017-12-08
102,107,2011-01-23,2011-07-20
102,105,2010-08-15,2010-11-14
107,107,2014-04-01,2014-10-13
109,110,2016-05-23,2016-12-12
104,110,2023-09-24,2024-03-15
106,107,2011-03-11,2011-09-07
110,110,2021-09-13,2022-03-28
103,110,2017-01-29,2017-07-09
105,102,2013-11-02,2014-03-10
103,101,2015-12-26,2016-07-31
103,101,2016-01-25,2016-05-04
107,106,2020-06-23,2020-12-18
102,104,2021-10-22,2022-03-23
108,108,2022-05-21,2022-10-17
110,107,2010-05-10,2010-10-06
108,110,2016-08-05,2017-01-17
105,110,2022-01-12,2022-08-06
103,103,2020-05-06,2020-11-11
110,101,2021-10-15,2022-03-22
110,107,2016-03-07,2016-08-09
103,105,2023-03-02,2023-08-18
102,110,2018-12-04,2019-05-12
108,102,2021-02-08,2021-07-19
101,106,2018-05-02,2018-11-11
106,103,2017-08-28,2018-01-26
109,102,2016-10-22,2017-04-25
105,106,2010-03-04,2010-08-13
103,101,2012-04-19,2012-10-20
106,105,2011-12-15,2012-05-15
110,110,2013-11-12,2014-03-30
108,104,2023-11-14,2024-05-02
102,108,2020-08-28,2021-02-19
103,101,2016-05-25,2016-12-10
103,103,2021-06-23,2021-12-07
101,106,2015-12-30,2016-04-26
106,108,2014-07-19,2015-02-21
102,101,2015-03-26,2015-08-08
106,101,2018-07-26,2019-01-25
101,107,2010-04-03,2010-08-14
101,105,2020-02-23,2020-06-08
110,102,2013-03-27,2013-08-02
106,101,2014-09-11,2015-03-25
101,109,2021-02-04,2021-06-12
104,109,2018-12-12,2019-05-16
109,104,2013-03-26,2013-09-18
105,106,2019-12-21,2020-05-21
105,106,2015-04-24,2015-08-06
106,105,2023-08-24,2024-03-07
106,102,2010-06-03,2010-11-12
105,109,2016-11-07,2017-02-17
106,109,2014-05-03,2014-10-13
101,103,2020-02-06,2020-06-13
108,106,2016-10-23,2017-05-13
110,110,2015-09-12,2016-02-08
101,105,2011-01-21,2011-07-10
107,104,2013-10-24,2014-03-11
102,107,2010-05-11,2010-09-22
102,109,2022-07-24,2023-01-07
103,101,2016-01-20,2016-05-14
104,103,2017-09-26,2018-02-27
106,101,2012-04-15,2012-08-25
108,106,2012-03-24,2012-10-18
102,107,2023-08-06,2024-01-12
106,106,2022-07-06,2022-11-15
109,107,2013-09-02,2014-02-17
108,107,2010-11-28,2011-06-15
103,104,2018-02-16,2018-07-02
106,103,2012-06-27,2012-11-26
108,104,2012-08-09,2012-12-17
106,108,2017-03-29,2017-08-19
105,105,2023-02-06,2023-07-27
109,109,2013-08-27,2013-12-25
109,110,2014-04-23,2014-11-04
107,103,2010-11-26,2011-04-29
103,110,2014-06-22,2014-10-11
107,105,2011-04-29,2011-09-23
104,104,2022-07-15,2022-11-11
104,108,2018-03-04,2018-08-03
109,110,2019-11-23,2020-04-02
108,103,2020-10-27,2021-04-18
107,106,2013-08-29,2014-03-05
109,101,2015-06-07,2015-10-15
108,104,2022-04-05,2022-10-18
108,103,2010-03-02,2010-07-13
101,107,2015-01-05,2015-07-08
109,106,2023-05-28,2023-12-04
103,108,2023-03-22,2023-08-23
110,106,2013-06-22,2013-12-13
102,103,2021-05-30,2022-01-12
101,102,2021-07-02,2021-11-22
110,106,2012-07-26,2012-11-03
104,109,2018-07-31,2019-02-08
107,107,2022-06-10,2022-11-19
107,109,2015-09-02,2016-03-10
104,101,2019-09-23,2020-03-26
105,110,2017-08-15,2018-01-10
107,107,2012-07-22,2013-01-19
104,101,2013-12-14,2014-06-12
104,106,2017-12-28,2018-07-16
107,109,2021-07-08,2022-01-02
110,107,2010-01-18,2010-09-04
110,101,2015-06-26,2015-12-29
110,103,2017-06-28,2017-11-08
102,104,2010-06-20,2010-12-17
102,107,2021-12-31,2022-06-07
108,110,2013-03-07,2013-09-30
109,102,2011-04-22,2011-09-07
109,102,2016-03-25,2016-09-20
104,110,2023-10-29,2024-03-13
104,106,2010-05-01,2010-10-25
108,101,2021-02-14,2021-07-31
107,104,2020-02-09,2020-07-06
105,103,2013-05-24,2014-01-08
103,107,2014-02-25,2014-07-10
106,110,2020-11-06,2021-04-23
101,107,2015-02-28,2015-07-08
104,107,2010-01-29,2010-06-26
104,102,2020-10-11,2021-05-07
104,101,2022-09-08,2023-02-26
101,107,2016-05-13,2016-10-29
108,108,2014-12-31,2015-06-18
108,105,2018-04-20,2018-09-18
104,102,2018-08-14,2019-03-02
104,104,2010-07-23,2011-02-01
107,110,2020-06-25,2020-11-30
104,102,2020-03-14,2020-08-29
101,102,2010-11-09,2011-04-30
107,101,2020-07-03,2020-11-24
104,102,2016-04-08,2016-08-09
110,106,2023-11-11,2024-05-08
104,105,2021-06-22,2021-10-28
109,109,2018-02-22,2018-08-29
102,105,2013-04-29,2013-09-29
105,109,2012-04-23,2012-08-27
108,104,2015-08-06,2015-12-20
104,109,2016-07-06,2016-12-08
109,104,2023-01-07,2023-07-16
101,104,2011-02-16,2011-07-04
102,106,2022-01-19,2022-07-02
101,105,2010-10-21,2011-04-03
109,101,2010-09-05,2011-01-23
101,110,2019-06-29,2019-12-15
104,105,2013-08-02,2013-12-21
103,107,2017-08-23,2018-01-14
109,104,2020-04-27,2020-10-02
108,104,2010-02-13,2010-07-08
109,103,2018-01-19,2018-08-21
107,109,2023-08-02,2024-01-19
107,109,2014-09-08,2015-01-16
105,103,2018-08-05,2019-01-27
106,101,2021-10-24,2022-04-05
106,110,2014-10-02,2015-04-23
106,101,2013-12-14,2014-06-02
101,104,2023-02-15,2023-08-12
109,103,2012-09-15,2013-03-13
109,106,2020-08-15,2020-12-01
102,107,2019-03-30,2019-10-15
108,108,2013-08-19,2014-02-22
108,107,2012-12-29,2013-04-22
103,106,2016-12-14,2017-05-25
103,104,2014-05-09,2014-10-06
101,103,2019-12-02,2020-04-08
109,102,2013-02-24,2013-08-16
101,110,2012-03-01,2012-08-09
110,101,2020-12-05,2021-06-06
110,102,2019-06-22,2019-12-10
106,107,2018-07-27,2019-01-03
103,110,2012-02-19,2012-10-04
104,106,2012-03-14,2012-09-22
106,110,2012-08-02,2012-12-08
106,107,2014-08-04,2015-01-17
103,109,2015-04-01,2015-09-01
107,104,2018-04-14,2018-09-18
103,102,2010-06-28,2010-11-04
107,106,2020-12-22,2021-06-25
101,109,2019-03-07,2019-08-30
102,108,2015-05-08,2015-08-30
101,106,2017-12-04,2018-06-16
105,109,2022-04-23,2022-12-10
106,106,2020-12-17,2021-06-06
108,101,2012-06-10,2012-11-30
105,105,2016-06-23,2016-12-30
102,103,2012-01-31,2012-07-09
101,110,2014-12-25,2015-06-23
102,109,2018-04-11,2018-10-11
109,109,2023-03-20,2023-10-03
103,103,2018-04-10,2018-07-08
107,110,2020-07-08,2020-12-14
101,110,2022-09-21,2023-03-12
102,107,2010-11-22,2011-05-02
109,107,2011-07-28,2011-12-23
101,109,2022-03-26,2022-08-19
108,109,2018-11-16,2019-06-13
110,104,2018-08-19,2019-03-04
101,103,2019-05-22,2019-11-26
102,103,2018-03-29,2018-08-28
109,109,2014-04-30,2014-08-30
102,103,2015-08-15,2016-01-21
108,102,2019-10-30,2020-03-27
105,101,2012-06-22,2012-11-04
108,101,2013-04-30,2013-11-11
102,109,2012-08-24,2012-12-18
105,105,2018-01-16,2018-08-03
104,102,2010-04-17,2010-10-09
107,104,2014-04-21,2014-11-13
101,103,2021-02-26,2021-07-28
102,101,2010-04-16,2010-09-29
110,107,2011-11-20,2012-05-17
102,106,2011-01-18,2011-07-18
109,107,2012-12-07,2013-07-27
102,104,2019-01-21,2019-06-17
103,106,2014-10-02,2015-02-27
101,108,2022-09-15,2023-01-23
103,104,2023-12-10,2024-05-09
108,106,2010-02-25,2010-08-16
109,108,2018-01-23,2018-08-24
109,109,2016-08-13,2017-01-14
106,103,2019-05-04,2019-11-12
102,102,2023-01-23,2023-06-26
108,103,2023-11-19,2024-04-19
102,108,2012-05-18,2012-11-11
108,110,2014-11-28,2015-05-04
110,103,2012-11-09,2013-02-28
105,101,2014-11-09,2015-01-23
108,107,2018-07-11,2018-11-06
102,104,2013-12-22,2014-06-17
110,109,2012-07-02,2013-02-03
103,109,2022-07-28,2022-12-10
103,102,2012-11-27,2013-03-23
106,101,2013-11-07,2014-04-14
106,104,2020-04-01,2020-09-05
105,109,2010-09-10,2011-03-24
101,105,2018-03-11,2018-08-21
102,108,2020-04-09,2020-11-12
106,109,2011-05-11,2011-10-19
105,105,2011-03-28,2011-08-24
109,108,2022-06-04,2022-12-05
101,108,2022-03-29,2022-08-13
101,106,2017-08-11,2018-01-10
103,106,2014-05-30,2014-10-20
104,104,2010-02-27,2010-08-18
107,102,2023-03-24,2023-09-07
101,103,2011-12-16,2012-05-31
104,102,2019-08-04,2019-12-27
101,109,2019-08-04,2020-01-12
106,109,2013-09-14,2014-04-20
102,107,2014-04-01,2014-09-30
102,106,2023-07-03,2024-01-01
101,103,2013-06-04,2013-12-28
102,106,2021-12-23,2022-07-07
105,106,2018-09-19,2019-02-09
104,101,2017-05-19,2017-11-30
109,106,2019-01-13,2019-08-29
101,102,2020-08-21,2021-02-11
101,108,2013-02-27,2013-08-27
101,109,2012-05-17,2012-11-12
110,110,2011-07-02,2011-11-17
103,106,2011-01-03,2011-08-02
103,107,2012-01-05,2012-07-09
102,110,2020-12-06,2021-03-25
108,101,2011-09-06,2012-02-09
101,105,2019-01-29,2019-07-16
102,102,2017-05-19,2017-11-21
107,105,2013-09-19,2014-03-09
103,104,2017-10-28,2018-03-30
105,106,2017-02-19,2017-07-21
107,110,2023-06-17,2023-11-13
101,103,2010-03-17,2010-07-28
107,102,2023-10-29,2024-03-31
105,105,2016-11-09,2017-04-15
109,110,2016-10-24,2017-02-24
109,110,2010-01-23,2010-06-26
108,101,2014-12-29,2015-05-30
103,107,2013-03-17,2013-08-09
108,110,2016-12-20,2017-05-23
106,107,2015-07-23,2015-12-30
101,106,2014-04-06,2014-08-29
110,107,2023-04-05,2023-09-28
104,104,2018-09-23,2019-01-29
108,104,2013-01-31,2013-07-10
106,102,2015-09-19,2016-03-20
107,107,2021-01-20,2021-06-18
108,106,2021-10-25,2022-04-30
103,105,2012-09-10,2013-01-20
104,104,2021-09-07,2022-02-01
101,102,2014-02-09,2014-07-15
106,103,2012-02-05,2012-07-04
103,109,2015-11-14,2016-03-20
109,103,2012-01-16,2012-08-01
110,109,2018-07-23,2018-12-14
108,105,2013-05-08,2013-10-12
108,103,2023-11-10,2024-04-12
106,109,2011-08-08,2012-01-21
109,106,2015-04-29,2015-10-30
104,106,2016-11-16,2017-04-09
109,103,2016-11-07,2017-03-19
109,103,2021-12-08,2022-05-04
104,105,2015-06-15,2015-11-07
104,105,2018-07-21,2018-10-09
105,101,2018-06-10,2018-12-18
107,105,2021-03-01,2021-11-01
101,109,2023-02-19,2023-07-30
110,108,2014-01-26,2014-06-25
110,110,2021-07-04,2021-11-09
101,108,2017-01-26,2017-06-22
110,109,2021-01-16,2021-06-22
109,102,2015-11-27,2016-03-27
110,101,2013-10-11,2014-02-13
108,110,2012-08-22,2013-02-16
110,101,2020-07-11,2020-12-09
108,102,2016-01-15,2016-05-05
103,104,2014-02-10,2014-09-04
105,107,2021-11-13,2022-05-19
102,109,2020-10-08,2021-02-24
103,110,2012-02-25,2012-07-28
103,104,2015-10-30,2016-02-21
103,105,2022-12-21,2023-06-21
105,101,2015-01-23,2015-06-13
106,108,2020-02-17,2020-08-27
104,101,2018-10-25,2019-02-26
110,106,2023-11-07,2024-04-23
101,105,2023-07-22,2023-11-27
107,106,2022-11-03,2023-05-06
109,101,2021-05-18,2021-10-19
103,103,2016-11-13,2017-05-02
101,108,2010-06-23,2010-12-20
109,101,2018-02-24,2018-08-27
102,110,2015-02-07,2015-08-21
104,108,2016-12-06,2017-05-19
101,104,2020-05-22,2020-09-25
109,104,2020-11-22,2021-06-14
101,102,2012-02-11,2012-07-23
104,110,2020-07-27,2021-01-11
109,109,2022-12-06,2023-05-01
109,104,2010-11-23,2011-05-04
107,109,2012-06-15,2012-11-16
101,107,2010-02-27,2010-08-12
103,104,2018-02-06,2018-06-16
108,104,2017-03-22,2017-07-24
103,101,2018-06-18,2018-12-19
106,104,2023-11-13,2024-03-18
109,108,2023-03-03,2023-08-08
101,104,2021-07-19,2022-01-09
107,107,2017-02-05,2017-09-13
102,104,2018-12-03,2019-05-31
107,108,2019-12-02,2020-06-01
110,110,2012-11-25,2013-05-10
105,105,2012-07-22,2012-12-01
105,101,2021-05-16,2021-10-30
103,103,2016-08-07,2016-12-22
101,107,2012-04-07,2012-09-29
102,101,2011-03-02,2011-07-02
104,107,2021-12-25,2022-06-15
108,109,2022-03-18,2022-09-13
104,103,2017-07-08,2017-11-25
102,102,2019-06-05,2019-10-23
108,101,2019-11-03,2020-02-24
102,104,2020-02-12,2020-07-15
101,110,2015-07-20,2015-12-12
102,105,2023-04-04,2023-07-24
110,106,2023-08-02,2023-12-21
107,104,2014-08-03,2015-01-09
106,102,2017-02-08,2017-07-24
110,106,2013-02-22,2013-07-20
106,105,2015-04-11,2015-11-06
110,106,2017-12-16,2018-07-05
101,103,2018-02-08,2018-06-14
101,109,2021-07-26,2021-12-09
108,107,2018-07-11,2018-12-12
104,106,2021-08-03,2022-01-22
106,110,2020-02-07,2020-06-14
110,106,2011-11-09,2012-04-20
108,107,2014-11-17,2015-04-09
110,104,2023-06-15,2023-12-02
110,104,2023-04-30,2023-11-04
109,101,2021-01-30,2021-06-26
107,106,2023-10-29,2024-04-19
106,103,2014-11-14,2015-05-09
102,107,2011-09-09,2012-02-08
102,109,2011-06-27,2012-01-14
102,108,2013-04-20,2013-09-10
104,105,2010-04-08,2010-10-22
101,103,2023-04-05,2023-09-05
106,110,2013-02-11,2013-06-26
105,101,2020-11-30,2021-06-29
110,102,2011-05-19,2011-11-25
110,106,2018-12-02,2019-04-28
107,105,2022-01-10,2022-06-13
103,104,2022-08-02,2022-12-20
107,101,2010-11-15,2011-04-20
110,106,2015-04-27,2015-10-21
103,105,2013-10-24,2014-05-13
109,110,2016-08-19,2017-03-01
104,102,2014-10-01,2015-04-17
104,106,2014-11-14,2015-04-17
106,103,2017-06-22,2017-11-24
101,103,2012-09-26,2013-04-23
110,103,2010-05-20,2010-10-21
105,110,2022-05-16,2022-10-11
104,109,2011-12-27,2012-06-26
110,109,2022-02-18,2022-08-04
106,106,2013-05-23,2013-12-02
103,103,2022-06-07,2022-12-01
105,108,2010-08-20,2011-01-19
107,106,2020-02-01,2020-07-29
110,108,2020-05-13,2020-10-14
102,109,2010-04-12,2010-11-06
103,103,2011-01-29,2011-09-20
110,107,2021-03-26,2021-07-07
109,107,2011-09-03,2012-03-22
105,108,2023-03-09,2023-08-29
107,104,2018-10-21,2019-03-06
102,110,2010-10-07,2011-02-03
105,110,2020-01-20,2020-07-10
106,108,2013-09-22,2014-04-04
108,107,2019-03-25,2019-07-31
109,110,2017-12-26,2018-05-20
101,103,2023-11-21,2024-04-20
105,102,2014-04-17,2014-09-06
102,103,2022-07-04,2022-11-29
102,107,2011-06-16,2011-10-31
102,110,2020-07-04,2020-11-12
101,108,2019-04-14,2019-10-18
109,110,2010-05-18,2010-12-07
105,110,2021-01-24,2021-07-02
105,103,2017-11-26,2018-05-13
101,101,2011-09-12,2012-02-16
104,110,2023-05-30,2023-11-21
108,103,2022-01-05,2022-05-07
109,110,2013-01-25,2013-07-10
102,104,2017-11-30,2018-06-06
107,106,2022-08-15,2023-03-21
109,101,2023-09-19,2024-03-29
106,101,2021-08-03,2021-12-25
109,110,2023-08-09,2024-02-08
109,104,2012-08-10,2012-10-28
105,109,2022-06-25,2022-11-25
106,103,2010-11-29,2011-05-29
107,102,2016-05-13,2016-12-01
105,108,2020-11-08,2021-03-04
103,105,2015-03-08,2015-09-20
102,101,2018-08-04,2019-01-07
105,104,2013-06-18,2014-01-03
106,107,2021-11-10,2022-04-02
102,105,2018-10-05,2019-03-25
109,101,2019-03-12,2019-08-05
108,102,2010-11-04,2011-05-07
108,102,2014-10-25,2015-04-10
105,104,2015-09-17,2016-02-25
109,107,2018-02-07,2018-07-10
101,103,2012-11-21,2013-04-24
107,109,2017-01-30,2017-07-24
106,105,2010-02-18,2010-08-19
106,105,2014-01-25,2014-06-11
104,108,2010-07-12,2010-11-23
110,105,2015-04-02,2015-10-20
101,101,2021-02-06,2021-07-07
102,107,2012-05-29,2012-09-21
105,109,2014-12-27,2015-06-10
102,103,2019-06-25,2019-11-07
102,110,2021-08-04,2022-02-07
106,109,2019-09-28,2020-02-26
102,108,2018-05-09,2018-08-25
109,107,2021-01-27,2021-07-07
108,106,2012-06-19,2012-11-25
103,110,2021-07-18,2021-12-06
110,103,2015-03-13,2015-08-20
101,107,2021-07-19,2022-01-21
105,109,2011-01-18,2011-07-16
108,102,2011-04-24,2011-11-01
102,109,2019-04-28,2019-11-06
104,108,2015-08-07,2016-01-20
101,104,2012-06-22,2013-02-28
106,108,2019-07-28,2020-02-25
102,104,2022-06-17,2022-11-30
104,109,2016-07-08,2016-12-27
106,101,2021-10-26,2022-04-07
102,109,2023-09-02,2024-02-09
102,104,2012-12-26,2013-05-25
102,106,2021-09-29,2022-04-22
103,103,2010-12-29,2011-06-23
102,102,2014-08-29,2015-02-22
105,107,2012-09-02,2013-02-03
110,104,2020-05-30,2020-10-19
109,101,2022-09-15,2023-04-09
109,103,2021-04-05,2021-08-10
105,109,2017-03-25,2017-09-01
105,109,2015-05-30,2015-10-04
106,106,2010-11-27,2011-04-24
107,104,2011-09-22,2012-03-16
103,107,2014-04-14,2014-09-30
110,103,2023-02-21,2023-08-14
106,109,2012-10-26,2013-05-13
101,102,2018-10-28,2019-03-21
110,106,2014-09-28,2015-02-18
105,107,2023-09-19,2024-01-27
101,105,2013-05-13,2013-10-27
101,102,2013-12-11,2014-05-13
106,101,2021-11-02,2022-04-20
103,102,2011-04-11,2011-10-24
108,105,2012-01-16,2012-06-16
104,106,2010-06-15,2010-11-02
105,101,2023-07-13,2024-01-15
102,102,2014-09-19,2015-03-06
104,105,2021-10-28,2022-05-14
105,108,2012-03-11,2012-09-29
108,107,2014-08-30,2015-01-13
107,110,2022-03-29,2022-09-04
108,107,2013-08-23,2014-02-28
102,108,2019-04-04,2019-09-24
107,103,2014-11-01,2015-03-28
110,110,2020-02-04,2020-09-01
107,105,2020-10-19,2021-03-21
103,101,2010-08-25,2011-02-24
101,110,2018-02-28,2018-08-05
110,104,2012-09-20,2013-01-22
109,103,2013-03-24,2013-09-21
106,107,2010-01-31,2010-07-15
108,104,2018-02-04,2018-06-24
104,108,2018-03-09,2018-07-04
110,110,2012-04-18,2012-09-21
102,101,2019-12-03,2020-05-25
105,102,2011-12-14,2012-07-03
108,108,2016-03-07,2016-09-19
109,110,2019-07-06,2019-12-23
106,106,2016-01-10,2016-06-27
109,101,2019-05-07,2019-11-21
108,108,2021-09-21,2022-03-21
102,103,2012-08-20,2013-01-02
105,105,2020-06-02,2020-11-13
102,109,2018-08-06,2018-12-01
102,106,2017-02-04,2017-07-25
104,107,2017-03-10,2017-08-31
103,103,2015-04-29,2015-10-16
108,109,2011-01-22,2011-05-14
109,103,2019-08-10,2020-02-16
108,105,2019-11-10,2020-04-04
